PATTERN,COLOUR,FIT,MATERIAL,SLEEVE,TEXTURE,COLLAR,ELASTICITY,ELASTICITY_TYPE,CURRENT_PRICE,CURRENT_QTY,XGB_BASE_DEMAND,CURRENT_REVENUE,CURRENT_PROFIT,OPTIMAL_PRICE,PREDICTED_QTY_HYBRID,OPTIMAL_REVENUE,PROFIT_AT_OPTIMAL,PRICE_CHANGE_%,REVENUE_IMPROVEMENT_$,REVENUE_IMPROVEMENT_%,PROFIT_IMPROVEMENT_$,PROFIT_IMPROVEMENT_%,OPTIMIZATION_STATUS,COST_PRICE,PRICE_CHANGE,RECOMMENDATION
36127,DOVE BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,0.0,UNKNOWN,4295.0,1.0,1.31,4295.0,1850.0,5790,1.31,7589.85,4384.81,34.81,3294.85,76.71,2534.81,137.02,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36164,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,2.0,1.21,7990.0,3440.0,4090,1.17,4784.86,2123.36,2.38,-3205.14,-40.11,-1316.64,-38.27,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36207,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,3.0,3.63,11385.0,4902.0,3890,3.51,13639.61,6062.44,2.5,2254.61,19.8,1160.44,23.67,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36208,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-2.039,UNKNOWN,3995.0,3.0,2.14,11985.0,5160.0,3995,2.140000104904175,8551.54,3681.76,0.0,-3433.46,-28.65,-1478.24,-28.65,NO_CHANGE,2275.0,NO CHANGE,MAINTAIN PRICE
36212,BLUE,SLIM FIT,COTTON,SHORT SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,10.67,4.74,40480.0,17429.33,3890,4.58,17810.48,7916.28,2.5,-22669.52,-56.0,-9513.06,-54.58,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36228,WHITE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.799,UNKNOWN,3415.33,2.5,3.5,8538.33,3135.83,3490,3.37,11750.53,4474.63,2.19,3212.2,37.62,1338.8,42.69,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36235,BLUE,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,55.0,57.28,247225.0,106480.0,4590,55.68,255549.33,113076.4,2.11,8324.33,3.37,6596.4,6.19,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36245,BROWN,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,5.0,4.78,19975.0,8600.0,4090,4.63,18943.23,8406.35,2.38,-1031.77,-5.17,-193.65,-2.25,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36255,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,5.0,5.88,19975.0,8600.0,4090,5.7,23299.21,10339.38,2.38,3324.21,16.64,1739.38,20.23,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36263,BLUE,SLIM FIT,COTTON,LONG SLEEVE,OXFORD,CUTAWAY COLLAR,-1.359,UNKNOWN,2396.5,3.0,1.92,7189.5,364.5,2396,1.9199999570846558,4596.23,233.02,0.0,-2593.27,-36.07,-131.48,-36.07,NO_CHANGE,2275.0,NO CHANGE,MAINTAIN PRICE
36264,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,OXFORD,CUTAWAY COLLAR,0.0,UNKNOWN,2656.0,1.0,1.54,2656.0,495.0,3490,1.54,5367.97,2044.14,31.4,2711.97,102.11,1549.14,312.96,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36288,WHITE,SLIM FIT,COTTON,LONG SLEEVE,DOBBY,CUTAWAY COLLAR,-1.359,UNKNOWN,3647.69,193.5,142.97,705827.72,232720.22,3690,140.75,519370.51,175234.76,1.16,-186457.21,-26.42,-57485.46,-24.7,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36401,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4995.0,2.0,1.42,9990.0,4302.0,5090,1.39,7059.82,3115.2,1.9,-2930.18,-29.33,-1186.8,-27.59,SUCCESS,2844.0,INCREASE,INCREASE PRICE
36418,DENIM BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,STRIPE,CUTAWAY COLLAR,0.576,UNKNOWN,3795.0,27.67,28.34,104995.0,45207.33,5090,33.56,170845.09,98311.44,34.12,65850.09,62.72,53104.11,117.47,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36420,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,152.0,147.52,683240.0,294272.0,4590,143.38,658125.41,291209.74,2.11,-25114.59,-3.68,-3062.26,-1.04,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36422,BLUE,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,46.5,36.82,209017.5,90024.0,4590,35.78,164247.11,72676.66,2.11,-44770.39,-21.42,-17347.34,-19.27,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36423,BLUE,SLIM FIT,COTTON,LONG SLEEVE,OXFORD,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,83.33,84.11,332916.67,143333.33,4090,81.47,333193.82,147859.85,2.38,277.15,0.08,4526.52,3.16,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36424,DARK DENIM,SLIM FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-1.359,UNKNOWN,3995.0,7.33,7.31,29296.67,12613.33,4090,7.08,28965.69,12853.97,2.38,-330.97,-1.13,240.64,1.91,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36425,DENIM BLUE,REGULAR FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,0.0,UNKNOWN,3795.0,7.33,7.59,27830.0,11982.67,5090,7.59,38612.56,22219.29,34.12,10782.56,38.74,10236.62,85.43,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36426,DARK DENIM,REGULAR FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-0.911,UNKNOWN,3995.0,11.67,9.49,46608.33,20066.67,4090,9.29,38011.56,16868.21,2.38,-8596.77,-18.44,-3198.45,-15.94,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36429,BLUE,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.968,UNKNOWN,4295.0,22.0,23.48,94490.0,40700.0,4295,23.479999542236328,100845.07,43437.34,0.0,6355.07,6.73,2737.34,6.73,NO_CHANGE,2445.0,NO CHANGE,MAINTAIN PRICE
36431,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,2863.0,5.33,7.44,15269.33,2229.33,2890,7.35,21243.22,3271.02,0.94,5973.89,39.12,1041.68,46.73,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36432,BLUE,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-0.484,UNKNOWN,4295.0,20.67,19.76,88763.33,38233.33,4590,19.13,87811.7,41036.18,6.87,-951.64,-1.07,2802.85,7.33,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36433,CHARCOAL,REGULAR FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,4295.0,11.0,14.24,47245.0,20350.0,4390,13.82,60674.9,26882.16,2.21,13429.9,28.43,6532.16,32.1,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36437,BABY BLUE,SLIM FIT,COTTON,LONG SLEEVE,OXFORD,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,108.0,95.48,431460.0,185760.0,4090,92.48,378246.24,167852.55,2.38,-53213.76,-12.33,-17907.45,-9.64,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36438,BLUE,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,35.0,43.54,139825.0,60200.0,4090,42.18,172499.78,76549.41,2.38,32674.78,23.37,16349.41,27.16,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36439,BLUE,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,26.0,31.27,103870.0,44720.0,4090,30.29,123872.15,54970.16,2.38,20002.15,19.26,10250.16,22.92,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36440,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,36.0,32.79,143820.0,61920.0,4090,31.76,129905.17,57647.4,2.38,-13914.83,-9.68,-4272.6,-6.9,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36442,BLACK,REGULAR FIT,COTTON,SHORT SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,9.67,10.74,36685.0,15795.33,3890,10.38,40381.8,17948.62,2.5,3696.8,10.08,2153.29,13.63,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36447,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-0.415,UNKNOWN,3995.0,7.0,7.29,27965.0,12040.0,4390,7.01,30781.58,14829.85,9.89,2816.58,10.07,2789.85,23.17,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36452,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,STRIPE,CUTAWAY COLLAR,-3.103,UNKNOWN,3795.0,50.67,58.75,192280.0,82789.33,3190,100.69,321199.83,103609.6,-15.94,128919.83,67.05,20820.27,25.15,SUCCESS,2161.0,DECREASE,DECREASE PRICE
36453,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-4.769,UNKNOWN,3995.0,37.0,35.05,147815.0,63640.0,2890,164.16,474429.65,100959.94,-27.66,326614.65,220.96,37319.94,58.64,SUCCESS,2275.0,DECREASE,DECREASE PRICE
36478,BLUE,SLIM FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,30.0,62.98,134850.0,58080.0,4590,61.21,280959.36,124319.93,2.11,146109.36,108.35,66239.93,114.05,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36489,DARK BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,81.5,68.9,366342.5,157784.0,4590,66.97,307393.3,136016.51,2.11,-58949.2,-16.09,-21767.49,-13.8,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36497,BLACK,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.835,UNKNOWN,4061.67,22.67,27.23,92064.44,39312.14,4090,26.89,109970.24,47394.55,0.7,17905.8,19.45,8082.41,20.56,SUCCESS,2327.31,INCREASE,INCREASE PRICE
36498,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-2.093,UNKNOWN,3995.0,55.67,81.69,222388.33,95746.67,3995,81.69000244140625,326359.79,140510.35,0.0,103971.46,46.75,44763.68,46.75,NO_CHANGE,2275.0,NO CHANGE,MAINTAIN PRICE
36515,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-0.534,UNKNOWN,3995.0,11.67,9.91,46608.33,20066.67,4290,9.54,40910.67,19215.62,7.38,-5697.66,-12.22,-851.05,-4.24,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36516,BLACK,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-3.114,UNKNOWN,3995.0,16.67,17.62,66583.33,28666.67,3390,29.38,99590.26,32756.09,-15.14,33006.93,49.57,4089.42,14.27,SUCCESS,2275.0,DECREASE,DECREASE PRICE
36525,ASH,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-5.305,UNKNOWN,3995.0,23.0,25.19,91885.0,39560.0,2790,169.2,472058.02,87136.16,-30.16,380173.02,413.75,47576.16,120.26,SUCCESS,2275.0,DECREASE,DECREASE PRICE
36528,BLUE,SLIM FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-1.359,UNKNOWN,3995.0,13.67,7.87,54598.33,23506.67,4090,7.62,31170.08,13832.2,2.38,-23428.25,-42.91,-9674.47,-41.16,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36529,BROWN,REGULAR FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-1.359,UNKNOWN,3995.0,3.67,5.75,14648.33,6306.67,4090,5.57,22795.97,10116.06,2.38,8147.63,55.62,3809.39,60.4,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36531,GREEN,REGULAR FIT,COTTON,SHORT SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,16.5,20.63,62617.5,26961.0,3890,19.95,77596.45,34489.53,2.5,14978.95,23.92,7528.53,27.92,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36533,BEIGE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,36.0,36.68,143820.0,61920.0,4090,35.53,145309.41,64483.27,2.38,1489.41,1.04,2563.27,4.14,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36536,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3920.0,2.5,2.94,9800.0,4112.5,3990,2.87,11445.99,4919.77,1.79,1645.99,16.8,807.27,19.63,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36538,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,30.67,40.32,122513.33,52746.67,4090,39.05,159722.94,70879.5,2.38,37209.61,30.37,18132.83,34.38,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36545,PINK,REGULAR FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-0.917,UNKNOWN,4036.67,13.0,14.2,52476.67,22333.67,4190,13.72,57484.93,25673.51,3.8,5008.26,9.54,3339.84,14.95,SUCCESS,2318.69,INCREASE,INCREASE PRICE
36550,BLUE,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.509,UNKNOWN,4495.0,103.0,105.76,462985.0,199408.0,4590,102.47,470360.0,208126.61,2.11,7375.0,1.59,8718.61,4.37,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36551,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-0.01,UNKNOWN,4525.0,33.67,32.52,152341.67,64937.14,6090,32.42,197452.29,113278.16,34.59,45110.62,29.61,48341.01,74.44,SUCCESS,2596.17,INCREASE,INCREASE PRICE
36557,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,18.0,19.79,71910.0,30960.0,4090,19.17,78396.09,34789.46,2.38,6486.09,9.02,3829.46,12.37,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36558,SKY BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,18.0,18.96,68310.0,29412.0,3890,18.33,71312.67,31696.56,2.5,3002.67,4.4,2284.56,7.77,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36561,GREEN,SLIM FIT,COTTON,LONG SLEEVE,OXFORD,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,45.0,38.72,179775.0,77400.0,4090,37.5,153367.35,68059.1,2.38,-26407.65,-14.69,-9340.9,-12.07,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36574,SKY BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4219.05,6.5,4.64,27423.8,10790.3,4290,4.54,19471.69,7856.76,1.68,-7952.1,-29.0,-2933.54,-27.19,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36576,BLUE,REGULAR FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-1.359,UNKNOWN,4495.0,20.67,23.11,92896.67,40010.67,4590,22.46,103090.8,45615.99,2.11,10194.13,10.97,5605.33,14.01,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36577,CHARCOAL,SLIM FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-0.497,UNKNOWN,4495.0,36.0,40.3,161820.0,69696.0,4790,39.05,187050.31,87120.93,6.56,25230.31,15.59,17424.93,25.0,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36578,BLUE,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.22,UNKNOWN,4495.0,67.0,76.54,301165.0,129712.0,4590,74.61,342456.59,151531.45,2.11,41291.59,13.71,21819.45,16.82,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36579,BABY BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,52.33,44.02,209071.67,90013.33,4090,42.64,174382.32,77384.82,2.38,-34689.35,-16.59,-12628.51,-14.03,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36592,LIGHT BLUE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,88.0,85.82,351560.0,151360.0,4090,83.12,339967.63,150865.83,2.38,-11592.37,-3.3,-494.17,-0.33,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36593,BLUE,REGULAR FIT,COTTON,SHORT SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3795.0,54.0,69.35,204930.0,88236.0,3890,67.06,260854.79,115942.91,2.5,55924.79,27.29,27706.91,31.4,SUCCESS,2161.0,INCREASE,INCREASE PRICE
36622,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,4598.12,43.67,34.92,200784.79,86226.37,4690,33.99,159423.94,70245.95,2.0,-41360.85,-20.6,-15980.42,-18.53,SUCCESS,2623.48,INCREASE,INCREASE PRICE
36623,BLUE,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,47.33,58.27,212763.33,91637.33,4590,56.64,259984.51,115038.9,2.11,47221.18,22.19,23401.56,25.54,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36625,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,6.33,6.84,25301.67,10893.33,4090,6.63,27113.12,12031.86,2.38,1811.46,7.16,1138.53,10.45,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36627,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4795.0,62.33,63.59,298888.33,128718.33,4890,61.92,302794.67,133749.79,1.98,3906.34,1.31,5031.46,3.91,SUCCESS,2730.0,INCREASE,INCREASE PRICE
36628,GREEN,REGULAR FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4795.0,19.0,21.93,91105.0,39235.0,4890,21.35,104411.17,46120.27,1.98,13306.17,14.61,6885.27,17.55,SUCCESS,2730.0,INCREASE,INCREASE PRICE
36635,CREAM,SLIM FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4795.0,99.67,97.46,477901.67,205811.67,4890,94.9,464040.44,204974.92,1.98,-13861.22,-2.9,-836.75,-0.41,SUCCESS,2730.0,INCREASE,INCREASE PRICE
36636,CREAM,REGULAR FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4795.0,58.33,64.4,279708.33,120458.33,4890,62.71,306627.52,135442.83,1.98,26919.19,9.62,14984.5,12.44,SUCCESS,2730.0,INCREASE,INCREASE PRICE
36640,STEEL GRAY,REGULAR FIT,COTTON,SHORT SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,23.0,24.58,103385.0,44528.0,4590,23.89,109664.43,48524.72,2.11,6279.43,6.07,3996.72,8.98,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36650,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,15.33,8.92,68923.33,29685.33,4590,8.67,39786.39,17604.83,2.11,-29136.94,-42.27,-12080.51,-40.7,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36651,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-3.596,UNKNOWN,4531.0,29.33,28.31,132909.33,56325.33,3590,65.39,234756.52,64030.45,-20.77,101847.18,76.63,7705.12,13.68,SUCCESS,2610.82,DECREASE,DECREASE PRICE
36682,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,3995.0,33.0,64.45,131835.0,56760.0,4090,62.43,255328.18,113305.78,2.38,123493.18,93.67,56545.78,99.62,SUCCESS,2275.0,INCREASE,INCREASE PRICE
36684,BABY BLUE,SLIM FIT,OXFORD,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,4995.0,119.33,125.45,596070.0,256686.0,5090,122.28,622414.64,274645.05,1.9,26344.64,4.42,17959.05,7.0,SUCCESS,2844.0,INCREASE,INCREASE PRICE
36687,STEEL GRAY,SLIM FIT,COTTON,LONG SLEEVE,CHECK,CUTAWAY COLLAR,-1.359,UNKNOWN,4795.0,34.0,33.09,163030.0,70210.0,4890,32.22,157550.52,69592.87,1.98,-5479.48,-3.36,-617.13,-0.88,SUCCESS,2730.0,INCREASE,INCREASE PRICE
36689,DARK DENIM,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,5495.0,47.0,46.86,258265.0,111202.0,5590,45.78,255916.73,112667.45,1.73,-2348.27,-0.91,1465.45,1.32,SUCCESS,3129.0,INCREASE,INCREASE PRICE
36713,BLUE,REGULAR FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,46.0,39.17,206770.0,89056.0,4590,38.07,174753.72,77325.67,2.11,-32016.28,-15.48,-11730.33,-13.17,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36714,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PRINTED,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,108.5,95.83,487707.5,210056.0,4590,93.14,427534.51,189177.03,2.11,-60172.99,-12.34,-20878.97,-9.94,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36720,GREEN,SLIM FIT,COTTON,LONG SLEEVE,STRIPE,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,38.5,36.95,173057.5,74536.0,4590,35.91,164825.67,72932.67,2.11,-8231.83,-4.76,-1603.33,-2.15,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36721,BLUE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4295.0,108.0,89.47,463860.0,199800.0,4390,86.85,381257.63,168917.1,2.21,-82602.37,-17.81,-30882.9,-15.46,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36722,WHITE,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4295.0,137.0,107.12,588415.0,253450.0,4390,103.99,456497.78,202252.44,2.21,-131917.22,-22.42,-51197.56,-20.2,SUCCESS,2445.0,INCREASE,INCREASE PRICE
36726,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,33.67,32.91,151331.67,65178.67,4590,31.99,146821.12,64965.95,2.11,-4510.55,-2.98,-212.72,-0.33,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36738,BEIGE,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,4495.0,323.0,438.65,1451885.0,625328.0,4590,426.35,1956954.43,865920.36,2.11,505069.43,34.79,240592.36,38.47,SUCCESS,2559.0,INCREASE,INCREASE PRICE
36791,BLACK,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,-1.359,UNKNOWN,5495.0,152.0,122.1,835240.0,359632.0,5590,119.29,666842.96,293577.91,1.73,-168397.04,-20.16,-66054.09,-18.37,SUCCESS,3129.0,INCREASE,INCREASE PRICE
36825,BLUE,SLIM FIT,OXFORD,LONG SLEEVE,PLAIN,CLASSIC,-1.359,UNKNOWN,5995.0,203.0,273.22,1216985.0,523943.0,6090,267.45,1628756.28,715689.95,1.58,411771.28,33.84,191746.95,36.6,SUCCESS,3414.0,INCREASE,INCREASE PRICE
38017,WHITE,REGULAR FIT,PLAIN TWILL,LONG SLEEVE,PLAIN,BUTTONDOWN COLLAR,-5.023,UNKNOWN,4295.0,104.33,88.17,448111.67,218995.67,2790,769.86,2147896.2,457294.03,-35.04,1699784.53,379.32,238298.36,108.81,SUCCESS,2196.0,DECREASE,DECREASE PRICE
38018,WHITE,REGULAR FIT,POLYCOTTON,SHORT SLEEVE,PLAIN,CLASSIC,-3.047,UNKNOWN,4221.26,123.67,82.97,522028.78,221181.63,3590,135.91,487913.76,157284.06,-14.95,-34115.02,-6.54,-63897.57,-28.89,SUCCESS,2432.73,DECREASE,DECREASE PRICE
41515,WHITE,SLIM FIT,POLYCOTTON,LONG SLEEVE,PLAIN,CLASSIC,-4.69,UNKNOWN,3795.0,967.33,840.37,3671030.0,1585459.33,2790,3556.62,9922973.05,2254897.82,-26.48,6251943.05,170.3,669438.48,42.22,SUCCESS,2156.0,DECREASE,DECREASE PRICE
43738,ASSORTED,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,BUTTONDOWN COLLAR,0.0,UNKNOWN,2495.0,1.0,1.6,2495.0,943.0,3290,1.6,5257.42,2777.32,31.86,2762.42,110.72,1834.32,194.52,SUCCESS,1552.0,INCREASE,INCREASE PRICE
43740,ASSORTED,REGULAR FIT,COTTON,LONG SLEEVE,PLAIN,BUTTONDOWN COLLAR,-1.359,UNKNOWN,2495.0,1.0,1.63,2495.0,943.0,2495,1.6299999952316284,4060.88,1534.83,0.0,1565.88,62.76,591.83,62.76,NO_CHANGE,1552.0,NO CHANGE,MAINTAIN PRICE
43750,ASSORTED,SLIM FIT,COTTON,LONG SLEEVE,PLAIN,CUTAWAY COLLAR,0.0,UNKNOWN,2995.0,1.33,1.54,3993.33,1509.33,3990,1.54,6137.02,3271.54,33.22,2143.69,53.68,1762.21,116.75,SUCCESS,1863.0,INCREASE,INCREASE PRICE
